I
810 Version - Generated using fix.py on Travis
 
 37.59445570  -103.86592900  10217
 38.15084000  -102.86839300  10220
 38.12117390  -102.57171600  10221
 37.75558470  -111.06969500  10224
 37.07780460  -111.74505600  10225
 36.10939000  -111.66766400  10226
 36.02893000  -111.71037300  10227
 35.71172330  -110.45677900  10228
 35.80256270  -109.63665800  10229
 35.96309280  -108.66139200  10230
 36.16002660  -107.64878100  10231
 36.36622240  -107.02827500  10232
 36.71097000  -106.09894600  10233
 36.76872630  -104.84410900  10234
 37.19275000  -103.53607900  10235
 37.79651260  -102.01198600  10236
 37.77584460  -102.04978900  10237
 38.01885000  -101.60236400  10238
 38.51601790  -100.66740000  10239
 39.59614560  -98.86469000  10241
 40.24169540  -99.05314000  10242
 40.68470760  -99.04450000  10243
 41.13937000  -99.03511000  10244
 41.34667590  -99.03081000  10245
 42.35803000  -99.31264000  10247
 42.40330510  -99.35030000  10248
 42.85555650  -99.73017000  10249
 43.92543410  -101.42494200  10250
 39.10838320  -109.76323700  10251
 35.48663000  -119.62995900  10254
 10.00000000  -25.00000000  1025N
 34.32336430  -117.04233600  10262
 33.94464490  -115.83313000  10263
 33.52678000  -114.00077100  10264
 32.77557370  -114.00076300  10265
 36.08392330  -112.40034500  10268
 35.87798690  -112.41242200  10269
 35.40247340  -112.41787000  10271
 35.40080640  -112.44020000  10272
 35.11345290  -113.22000900  10273
 34.75031280  -113.87297100  10274
 34.29298780  -114.00077800  10275
 34.15963000  -114.00077800  10276
 35.51343000  -113.95542100  10277
 34.27119450  -112.30510700  10282
 32.55393000  -111.36914100  10284
 35.31619260  -111.31424700  10287
 33.21890000  -108.16371200  10288
 33.54642000  -108.06638300  10290
 31.84974290  -106.73555000  10291
 32.28373000  -106.89870000  10292
 34.14620210  -107.05536700  10293
 34.40014650  -106.98828100  10295
 34.74183270  -106.31452200  10296
 34.94891000  -106.05152100  10297
 35.78836000  -106.49988600  10298
 35.86216000  -107.42390400  10299
 35.86652000  -107.40707400  10300
 36.13468550  -106.35055500  10302
 35.09358220  -105.86655400  10306
 36.48000720  -104.92067000  10307
 36.12774280  -106.37850000  10308
 10.00000000  -30.00000000  1030N
 30.87887760  -102.26063500  10310
 31.88837430  -103.62313100  10311
 32.58397290  -103.90413700  10312
 34.49414000  -102.86880500  10313
 34.49855420  -102.86191600  10314
 36.45080570  -102.82580600  10315
 36.73921590  -101.93950000  10316
 36.73869320  -103.09928100  10317
 36.76758000  -103.04309100  10318
 36.75702670  -103.11680600  10319
 37.15861000  -102.27402500  10320
 37.02889000  -103.37767000  10321
 37.35518260  -102.43299100  10322
 34.46093370  -102.50770600  10323
 34.51694490  -101.20691700  10324
 34.74630740  -100.44767000  10325
 35.30253000  -100.02102700  10326
 36.00422290  -100.44741800  10328
 34.39804000  -109.82477600  10330
 36.90243530  -102.06933600  10331
 34.76175000  -101.37355800  10332
 34.86836240  -100.75569200  10333
 34.95141220  -100.25989500  10334
 31.08730320  -101.09100000  10335
 35.82763000  -99.58716000  10338
 35.81882000  -98.65080000  10339
 10.00000000  -33.00000000  1033N
 35.74413000  -98.47957000  10340
 35.65780000  -99.12645000  10341
 31.38507840  -99.31077580  10345
 31.39058300  -98.20222470  10346
 10.00000000  -34.00000000  1034N
 31.88755610  -97.96144000  10353
 31.43444440  -96.07005000  10354
 31.29908370  -96.43186000  10355
 31.20658300  -97.36244000  10356
 35.91775000  -95.90994000  10357
 35.86356740  -97.84088000  10358
 10.00000000  -35.00000000  1035N
 35.47692000  -97.35781000  10360
 35.51618000  -95.00023000  10362
 35.06282000  -94.99795530  10363
 33.39644240  -94.69158000  10366
 31.56391720  -94.35728000  10369
 31.48578640  -95.69253540  10370
 34.12830000  -93.72787480  10371
 33.89467000  -93.08347000  10373
 33.50792000  -92.56463000  10375
 32.63844300  -91.79244000  10376
 31.55919460  -93.31961000  10377
 35.20411000  -98.66326000  10378
 30.47464000  -98.86247000  10381
 28.44152260  -98.14734000  10384
 30.59175000  -96.16944000  10390
 31.25578880  -92.96232000  10392
 31.64697270  -90.26117000  10393
 30.73660000  -91.67628480  10394
 31.62864000  -89.82524000  10397
 31.51882740  -88.11126000  10398
 31.21103670  -89.49382000  10399
 31.05006790  -88.25842000  10400
 30.96648600  -87.65195470  10403
 30.76790810  -87.70021000  10404
 28.82189000  -88.00806000  10405
 28.69776340  -88.00657000  10406
 40.18269350  -96.28879000  10408
 39.97925000  -96.40066530  10409
 42.59506230  -95.24488000  10413
 42.43540000  -95.01935000  10414
 41.97645570  -94.38071440  10415
 41.81954190  -95.37160490  10416
 41.83209610  -95.43064000  10417
 41.43505480  -95.58777620  10418
 41.05072000  -95.80303000  10419
 41.06653000  -95.68164000  10420
 40.21047210  -95.22097000  10421
 42.57108690  -93.43243000  10425
 41.32711000  -93.50628000  10426
 41.30361000  -93.71839000  10427
 40.64508440  -92.63786000  10429
 42.96176000  -91.49033000  10430
 43.13020320  -91.32188420  10432
 43.52364000  -90.92504000  10433
 43.75230790  -90.69569400  10434
 44.15466000  -89.90268000  10435
 44.18675230  -89.35684000  10437
 40.61371000  -91.22829000  10440
 40.30534740  -90.47649000  10441
 42.45353000  -88.73639000  10444
 42.28736000  -88.84791560  10445
 42.07383350  -88.99032000  10447
 41.57997000  -88.03622440  10448
 41.54625000  -88.04061000  10449
 41.16878000  -88.54079000  10450
 41.16975000  -88.08931000  10451
 40.79797740  -88.75639000  10452
 40.00108720  -88.43800000  10453
 44.34165190  -88.20843510  10454
 41.60483000  -87.82297520  10457
 41.54564000  -87.81075000  10458
 41.62686000  -87.63108000  10459
 -10.00000000  45.00000000  1045S
 41.54458240  -87.58720000  10460
 41.36630630  -87.49255000  10461
 41.16925000  -87.73350000  10462
 41.16773000  -87.38725000  10463
 40.00003430  -87.44382000  10466
 43.48991780  -85.85245000  10467
 43.20902630  -85.92277530  10471
 43.17053000  -85.93239000  10472
 43.23175430  -85.00001000  10473
 43.08900000  -85.00000000  10474
 42.79386520  -85.49285000  10475
 42.70755770  -85.00000000  10476
 42.61163710  -85.00000000  10477
 42.44733430  -85.00000000  10478
 42.03772350  -85.00000000  10479
 41.77841570  -84.75967000  10480
 41.91958240  -84.86733000  10481
 41.48380660  -84.73400000  10483
 40.97352000  -84.70074000  10484
 40.82646560  -84.68970490  10485
 40.00129700  -89.52227000  10487
 41.48822000  -88.04814000  10488
 44.75891000  -97.76372530  10489
 46.12524000  -95.44057000  10490
 44.45081710  -95.00663000  10491
 44.42346000  -95.06908000  10492
 43.78537370  -94.21988000  10493
 43.29784770  -94.51308440  10494
 49.00123210  -93.70302000  10495
 44.21412660  -93.35313420  10497
 44.29629520  -93.90696000  10498
 -10.00000000  49.00000000  1049S
 43.87563000  -83.80112000  10502
 36.24180600  -100.05139200  10505
 37.58146000  -101.75967400  10507
 -10.00000000  50.00000000  1050S
 39.12546540  -96.86243000  10510
 38.25230790  -95.09878000  10513
 39.69864000  -94.53369000  10514
 40.40305710  -94.18100000  10515
 36.52937320  -93.92311000  10516
 36.77545000  -93.74930570  10517
 36.83963780  -92.56547550  10518
 37.02141570  -92.83403000  10519
 -10.00000000  51.00000000  1051S
 37.04927000  -91.24188000  10525
 37.23547360  -90.19150000  10526
 37.47165680  -91.06826000  10527
 37.60140610  -91.01454000  10528
 37.78393000  -90.93861000  10529
 39.52342000  -91.26436000  10531
 37.29986190  -89.90469000  10533
 37.40800000  -89.41480000  10534
 37.59652710  -88.66394000  10535
 37.87875000  -88.28664000  10536
 37.77380750  -89.32128000  10537
 38.01894380  -89.26008610  10539
 38.51994320  -88.09575000  10540
 39.42691800  -88.13072000  10541
 39.86841580  -88.14814000  10542
 36.18938450  -94.19092560  10543
 36.26350000  -90.09886000  10545
 36.12422000  -90.28697000  10546
 35.67208480  -90.89042000  10548
 35.56714000  -90.03389000  10549
 35.38341520  -90.48881000  10550
 34.53541560  -91.34758000  10551
 34.45408250  -90.88711000  10552
 34.31397250  -90.11750000  10553
 36.88150000  -89.54069520  10555
 37.44694520  -88.45541380  10556
 37.65093610  -88.16350560  10557
 37.58888000  -88.03577420  10558
 36.62742000  -89.60219570  10561
 36.13341520  -89.72064000  10563
 36.13994220  -89.14908600  10564
 36.14188770  -88.90916440  10565
 36.14383320  -88.56272000  10566
 36.04272000  -88.82564000  10567
 35.82441710  -89.38589000  10568
 35.64628000  -89.83591460  10569
 35.56086000  -88.42328000  10570
 37.28711000  -86.87264000  10571
 37.24339000  -86.06964000  10572
 37.00800000  -86.20244600  10573
 35.01608280  -87.97550000  10576
 34.53616710  -87.00000000  10579
 35.37961200  -86.75222000  10580
 34.10650000  -87.24394000  10581
 33.96658330  -87.55600000  10582
 33.81297300  -87.57439000  10583
 33.59266660  -87.60065000  10584
 32.96309660  -87.95451000  10585
 37.11174390  -85.88339000  10586
 36.51955410  -85.48558000  10587
 36.03564000  -85.36753000  10588
 35.49944310  -86.09605410  10589
 35.00455470  -87.00000000  10590
 32.35183330  -88.31878000  10591
 32.32461550  -87.85465000  10593
 31.58579640  -86.48496000  10595
 36.00691600  -85.02566530  10596
 35.23090740  -84.82908000  10597
 34.97488780  -85.62053000  10598
 34.96253000  -85.19414000  10599
 34.97451780  -84.76497000  10600
 34.99394230  -84.11466000  10601
 34.77750000  -85.44361000  10602
 34.34528350  -86.01928000  10603
 32.56305690  -84.41339000  10604
 31.64794730  -84.39519000  10606
 31.73293880  -85.73733000  10607
 31.86248590  -82.82572000  10608
 32.80463410  -81.86447000  10609
 -10.00000000  60.00000000  1060S
 33.78845000  -81.57204440  10610
 36.26431660  -85.09177000  10612
 36.54591000  -83.98917390  10613
 36.69292000  -83.39382000  10614
 37.06169510  -81.83256000  10616
 37.32933430  -80.63180540  10617
 37.17637630  -80.54144000  10619
 36.67856000  -81.85081480  10620
 36.51553000  -80.15719600  10621
 36.13680000  -79.89453000  10622
 36.12085720  -79.84428410  10623
 34.65515000  -80.66817470  10624
 34.29261780  -81.37360000  10625
 30.79377170  -85.13728000  10627
 27.98974420  -84.96181000  10628
 28.44358630  -81.28032000  10635
 27.96446420  -82.35190000  10637
 27.95057490  -82.71085000  10639
 32.82135770  -81.56161000  10640
 32.84336000  -81.14064000  10642
 28.43891720  -81.29053000  10644
 27.95057490  -82.59476470  10645
 28.77999000  -80.90980530  10646
 34.85109710  -79.95406000  10647
 34.64315800  -79.63111000  10648
 34.30869290  -78.56584000  10649
 34.09016800  -78.27216000  10650
 29.34971620  -82.61217000  10651
 29.25402450  -82.45866000  10652
 26.91781000  -82.07300570  10654
 26.76265000  -81.91867000  10661
 39.17105480  -80.10020000  10665
 39.01006700  -80.46534000  10666
 38.80773540  -80.54951000  10667
 38.17533000  -80.68925000  10672
 38.12170000  -80.36946000  10673
 38.09617610  -80.21937560  10674
 37.82186000  -80.76469420  10678
 39.70592000  -78.42657000  10679
 39.66550450  -78.28906000  10680
 39.42384720  -78.26398000  10682
 38.96069340  -78.21639000  10687
 38.74086760  -78.17269000  10689
 38.57662200  -78.12533000  10690
 38.04561230  -79.92547000  10693
 37.74808500  -78.40612000  10697
 36.93656540  -77.83710480  10699
 39.40960310  -76.95298000  10702
 39.88016510  -75.59787000  10716
 39.82369230  -86.61147000  10724
 39.76999000  -86.57833000  10725
 38.75935750  -86.44018550  10730
 39.90674210  -84.63048000  10737
 39.92952730  -84.10274510  10739
 39.33094000  -85.49744420  10740
 38.73764000  -85.95216000  10743
 40.80091000  -83.87580000  10749
 40.58888630  -83.52540000  10750
 40.56353000  -82.44441000  10751
 40.58742000  -82.01990000  10752
 38.74021530  -82.39662000  10759
 38.42378000  -82.35467530  10760
 39.99822240  -81.91350000  10765
 40.00473790  -81.59518000  10767
 39.43485000  -81.84325000  10769
 39.58065410  -81.24130000  10770
 39.20314410  -80.56431580  10771
 38.78798000  -81.15658570  10774
 40.59271620  -83.94402000  10777
 43.24150000  -84.46346000  10780
 43.78349300  -82.15848540  10786
 43.52097320  -83.73283000  10787
 43.40308000  -82.21783000  10788
 43.25124360  -83.68143460  10789
 43.20303000  -82.32127000  10790
 42.99917000  -83.63380430  10791
 42.94753000  -83.62411000  10792
 42.40675740  -83.52344000  10795
 41.69577000  -82.78918460  10800
 42.80044560  -81.71969600  10808
 42.75406650  -81.32402000  10809
 42.33156590  -81.58193000  10810
 42.12463760  -81.70689000  10812
 41.91759000  -81.83094000  10814
 41.55352000  -81.47900390  10818
 40.87050250  -81.14477000  10822
 40.39386000  -80.18200000  10826
 40.01272200  -80.15616610  10830
 39.52178000  -80.13430000  10831
 39.50050000  -80.13305000  10833
 42.41314320  -78.47472000  10840
 42.37584000  -78.58319000  10843
 42.34211730  -78.68086000  10844
 42.31559370  -78.57638550  10845
 42.27828600  -78.43033000  10846
 42.27659230  -78.42368000  10847
 42.27586750  -78.42955000  10848
 42.25850680  -78.56994000  10849
 41.57559000  -78.49377000  10852
 41.53953000  -78.19062000  10853
 41.20839310  -78.08501000  10856
 40.96966550  -78.42754000  10857
 40.65831380  -78.39402000  10858
 40.70320000  -78.39882000  10859
 40.69817350  -78.33234410  10860
 40.00338000  -79.41486000  10864
 40.00299000  -79.39036560  10865
 39.74384000  -78.29723000  10867
 39.51033400  -80.11871000  10868
 43.11206440  -76.76575470  10869
 43.04464000  -77.49750000  10870
 42.99464800  -76.72526000  10871
 42.89164730  -77.04352570  10873
 42.87962340  -76.66703000  10874
 42.87236000  -77.10277560  10875
 42.70277790  -76.71936000  10876
 42.44600000  -76.96600000  10878
 41.99457000  -77.34734000  10883
 41.47331620  -77.69132000  10885
 41.18480680  -77.89975000  10886
 40.67053600  -77.97570000  10887
 39.96800610  -77.84653000  10889
 42.89277650  -83.61383000  10893
 41.00969310  -78.02214000  10894
 40.92708210  -78.07976000  10895
 40.83970000  -78.11236570  10896
 42.56571000  -76.69320000  10897
 42.46695710  -76.77323000  10899
 42.49366760  -76.52297000  10901
 41.95132000  -77.18647000  10905
 41.45670700  -77.57548000  10909
 41.36757660  -76.96785000  10910
 41.17184000  -77.79641000  10911
 41.13431550  -77.50190000  10912
 42.02269360  -75.41470000  10921
 42.37198260  -107.99455300  10931
 41.13518000  -72.08147000  10960
 45.13728710  -74.48637000  10962
 45.02254000  -74.28831000  10963
 44.74716570  -75.72646000  10964
 43.03365710  -73.92073000  10978
 43.02327000  -73.76431000  10979
 45.40063000  -70.88740540  10984
 43.22988000  -71.90919490  10985
 41.64647000  -70.34866000  10990
 45.69820000  -67.78918000  10992
 45.58219000  -68.58195000  10993
 43.57201000  -66.99940490  10996
 43.26418300  -66.99940000  10997
 42.98794000  -79.84048460  11004
 44.70316700  -75.98114000  11007
 45.33184000  -74.27812000  11008
 45.07404330  -74.07842000  11009
 48.49978260  -124.91233100  11015
 35.97912220  -108.56096600  11018
 34.36945720  -110.48003400  11021
 33.57267380  -107.74506400  11040
 32.86145780  -105.58820000  11041
 32.68602750  -105.15972100  11042
 32.12716670  -103.82875100  11043
 32.99415210  -107.85567500  11044
 42.55378340  -93.09792000  11045
 42.11668000  -93.28107000  11046
 41.48929210  -93.49857000  11047
 41.35072330  -93.53680420  11048
 41.32263000  -93.54668430  11049
 40.66311650  -93.51502000  11050
 38.67915340  -117.29922500  11059
 34.88363650  -110.32556900  11061
 34.88242340  -113.67018900  11062
 35.04701230  -112.46058700  11064
 35.16465380  -111.53879500  11065
 34.83418660  -110.96241800  11071
 34.67909000  -109.79422000  11075
 34.55931000  -110.05808300  11076
 35.57136000  -107.20632200  11078
 35.34781270  -107.04031400  11081
 34.88516620  -102.25631000  11086
 34.72697000  -101.57109100  11087
 34.66494370  -101.30752600  11088
 34.51817000  -100.69499200  11089
 35.78441620  -102.20270000  11090
 35.76422000  -100.84283400  11091
 35.69238000  -100.00038900  11092
 44.88237380  -102.65355700  11098
 46.44521330  -84.71569000  11099
 46.33985000  -84.47616000  11100
 46.28679280  -84.40651000  11101
 46.20146000  -84.27042000  11102
 47.12089540  -115.00096100  11173
 47.45276640  -115.00096900  11174
 39.97752760  -117.45333100  11177
 38.79648590  -117.17097500  11178
 38.16865540  -117.06510000  11180
 36.92704770  -118.58426700  11181
 36.58458000  -118.58425900  11182
 35.68835450  -120.32817800  11184
 45.65508270  -103.16712200  11187
 41.71040730  -106.59683200  11188
 41.52235410  -106.50285300  11189
 40.35314560  -110.36015300  11190
 39.35601810  -111.20278200  11191
 41.94936370  -99.02257000  11194
 40.79898450  -99.04600520  11195
 39.91634370  -99.06347000  11196
 35.73577000  -111.84760000  11200
 35.88335420  -111.77243000  11202
 37.13815690  -111.12068200  11203
 35.51196000  -109.77491800  11204
 41.97786330  -99.02196000  11206
 42.30864330  -99.01504520  11207
 34.39840700  -113.61743200  11208
 33.76183000  -114.00077800  11209
 11.00000000  -20.00000000  1120N
 33.54025270  -114.00077100  11210
 33.52517000  -114.00077100  11211
 35.00117490  -113.44728900  11212
 34.75901000  -113.61743900  11213
 36.76233000  -102.51837900  11214
 34.43957000  -102.30474100  11215
 31.53215600  -104.08380900  11216
 36.46147000  -100.75390000  11219
 35.26862340  -95.00023000  11220
 31.95480000  -92.74851000  11222
 31.55764390  -93.33012000  11223
 31.64286000  -90.16923000  11229
 31.36547280  -87.54646000  11230
 42.61264000  -93.27721000  11231
 43.90154650  -85.07367000  11232
 44.67802000  -89.74995420  11233
 42.27373500  -84.95184000  11234
 42.08176800  -84.99997000  11235
 41.78199390  -84.77373500  11238
 41.29969000  -84.74103550  11241
 41.07090760  -84.70570000  11242
 40.21728520  -87.33456420  11243
 40.16085000  -90.28098000  11247
 40.89391710  -93.52804570  11250
 41.08313750  -93.57805000  11251
 42.30798340  -93.33779000  11253
 42.03084560  -93.39240000  11256
 42.42848210  -93.31389620  11257
 32.17460250  -110.18721000  11259
 36.58279000  -93.96387000  11260
 33.96291000  -87.57079000  11266
 39.65461350  -78.60059000  11273
 33.50639000  -84.37897490  11278
 42.15457000  -77.24850460  11279
 42.83102800  -79.94690000  11280
 43.34711000  -82.25319000  11281
 41.62779000  -77.57818000  11282
 40.59712220  -77.91664000  11284
 41.19150540  -77.89480000  11285
 33.34546660  -103.80051400  11291
 31.92134480  -107.77889300  11296
 32.01265340  -106.79660800  11297
 31.97779460  -106.49418600  11298
 31.94555000  -105.86196900  11299
 30.57356000  -101.60173000  11302
 28.69781880  -88.00657000  11303
 28.82134440  -88.00804000  11304
 43.92757420  -85.08220000  11305
 38.76326750  -87.93567000  11307
 11.00000000  -30.00000000  1130N
 27.99841120  -84.96020000  11313
 43.46738430  -82.19610000  11315
 42.95713420  -79.46783450  11316
 42.41901780  -76.93890000  11317
 33.31920620  -108.04551700  11318
 33.33114620  -108.31855000  11320
 40.31100460  -83.07157000  11323
 40.32039260  -82.52946470  11324
 40.33004000  -81.67731480  11326
 40.33289720  -81.12777000  11327
 40.33175000  -80.17775000  11328
 40.33101270  -80.05724000  11329
 40.31810000  -78.91533000  11330
 40.31210710  -77.86546000  11332
 40.30891420  -77.55329000  11333
 41.00175000  -120.95657300  11334
 35.72649000  -119.99211100  11335
 33.53097530  -92.56641000  11338
 31.73719220  -90.66154480  11340
 43.07234190  -91.37988000  11341
 32.72735210  -87.86451000  11343
 33.57927700  -87.71792600  11344
 33.46415710  -103.63890000  11345
 65.83755490  -164.73024000  11360
 59.59283450  -136.82356300  11379
 59.41261000  -135.20033300  11380
 54.61950680  -131.10607900  11383
 54.51990000  -131.64894100  11384
 54.50819400  -133.02235400  11386
 61.56172000  -140.49591100  11387
 62.47117000  -141.00000000  11388
 62.67217000  -141.00000000  11389
 31.24341390  -82.26084000  11399
 45.95426000  -70.24477000  11400
 46.02396770  -68.40389000  11401
 46.07039260  -67.30044560  11402
 42.59803770  -84.97472000  11403
 33.86902000  -93.17886000  11409
 34.30060000  -93.57321000  11410
 40.68310000  -84.96763610  11414
 40.20967480  -87.36426000  11416
 40.83267590  -87.18107600  11417
 42.17762370  -84.99503000  11419
 36.43825530  -85.46477510  11426
 37.09324260  -85.85575000  11427
 32.90690230  -87.92860000  11428
 37.29919000  -86.20719000  11429
 35.71006770  -85.63167570  11430
 36.27656560  -85.04471000  11432
 36.95841000  -80.41377000  11435
 36.20944000  -79.98123000  11436
 33.99648280  -82.27898410  11437
 36.73972320  -83.20112000  11438
 32.01360700  -84.23738000  11439
 32.17900470  -82.95889000  11441
 34.56067000  -80.92833000  11443
 37.04835000  -80.46635440  11444
 36.68205000  -80.25308000  11445
 37.00863650  -82.06363000  11447
 34.06276000  -82.12306000  11448
 29.00167850  -81.38936610  11450
 34.51916000  -79.46126560  11451
 34.69651790  -79.70444490  11452
 29.00240330  -81.03392000  11453
 29.29318240  -83.02006530  11454
 29.37608150  -82.44244000  11455
 37.52601000  -80.82916000  11456
 39.02055740  -75.70045470  11457
 38.61226650  -80.59970000  11458
 39.71983000  -76.21462000  11459
 39.18183000  -75.79291000  11462
 38.86614000  -75.61236570  11463
 39.15012360  -80.02930000  11464
 39.38534550  -79.49571000  11465
 39.17141720  -75.78690000  11466
